CONFIGURATION_1-PLANE_2-OBJECT_1-REDSHIFT	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	CONFIGURATION_1-PLANE_1-OBJECT_1-REDSHIFT	WEIGHT
1.30725467	21.56994629	21.45703125	20.17928505	0.6151604120898273	1.0
1.33212781	21.0894165	21.2661705	20.73891258	0.5916306358218866	1.0
1.29664254	20.62427139	20.63117981	19.98124695	0.4931874045186993	1.0
1.35818458	20.73211288	21.32354736	22.23200035	0.5716186495332098	1.0
1.35263598	21.71915054	21.30912399	20.22366905	0.4198318437969935	1.0
1.31155479	21.94839668	22.01493835	21.59825706	0.4318178687140225	1.0
1.57166111	20.05035782	21.04752159	21.66703033	0.5714622105969374	1.0
1.34260416	21.97414207	21.88514709	20.77621269	0.7427712470855564	1.0
1.32242763	21.90149498	22.83944893	20.90144348	0.7442934115827385	1.0
1.61160576	21.47643089	21.57813072	20.49417114	0.5654532050198665	1.0
1.40868402	21.73558235	21.76390648	21.35342979	0.5483120879500467	1.0
1.33298111	21.91622925	22.12556839	21.66119766	0.6955860629968107	1.0
1.41521597	21.54155922	22.12784958	21.95095634	0.5810520694683525	1.0
1.97068739	21.92051315	22.21270561	23.29008484	0.655586719953092	1.0
1.36357427	21.97760391	21.9971199	21.52810669	0.6501623654707878	1.0
1.45187926	21.97580338	22.56850243	22.51827812	0.7363510336199941	1.0
1.72688282	21.31744957	20.81730461	20.32078362	0.3914721489061155	1.0
1.70168233	21.92381477	22.27305603	22.7230854	0.595441243818442	1.0
1.28965461	21.5929451	21.15001488	26.20735931	0.6951965882396149	1.0
1.40836	21.74903107	21.22963333	21.997509	0.5128308316790584	1.0
1.36714542	21.1714077	21.52202797	20.56964684	0.5575175143415726	1.0
1.36547589	20.87610245	21.23791313	20.66058922	0.4847804586068321	1.0
1.31663465	21.28740311	21.72032738	20.68531609	0.3818133143055812	1.0
1.35155654	21.84201241	22.17015839	21.41533661	0.3795728359632562	1.0
1.29817748	21.60370827	21.91697502	21.4233532	0.6395760439200484	1.0
1.77222192	21.87282562	21.98897362	21.34790421	0.6614945012872024	1.0
1.27864861	21.92900848	21.88928986	20.74170494	0.4787359148733874	1.0
1.49819624	21.94176102	21.76958656	21.32704544	0.4984669504326212	1.0
1.3870281	21.94802284	22.10969353	20.886446	0.5445542083768686	1.0
1.97977602	21.79767227	20.91875267	25.16431999	0.6977313877911634	1.0
1.77720964	21.51471519	22.57628441	21.96990013	0.693869421391617	1.0
1.39816761	21.63988304	21.78651428	21.43293571	0.5085375807203881	1.0
1.43352973	21.53509331	21.87596512	22.37490845	0.3398110588675875	1.0
1.97646999	21.95039558	21.46746445	21.53200531	0.6609023915830657	1.0
1.34726214	21.97998238	21.98516273	21.56790733	0.6351938567958213	1.0
1.31996238	21.04892159	21.25984001	20.13792992	0.4415070460210515	1.0
1.60211432	21.60978699	21.79821014	23.38555908	0.5941079718021774	1.0
1.30944884	21.19523621	21.09268951	20.5008812	0.6406406177347574	1.0
1.34669173	21.70951462	21.73662758	20.59126282	0.5919408045824814	1.0
1.29373038	21.42833328	21.78990936	21.15941048	0.3835333119934437	1.0
1.39250565	21.75945663	21.84178734	21.45853615	0.6926323323286349	1.0
1.30362296	21.70491791	21.97122002	22.11136246	0.1654818591093536	1.0
1.35247684	21.22902298	20.98441505	20.23491287	0.5873638851233753	1.0
1.46229529	21.27344131	21.2407341	20.39227676	0.5381428956079767	1.0
1.28973103	21.62792206	21.50636101	20.49670982	0.7307560198694347	1.0
1.40457594	21.80673599	21.92242241	21.64204979	0.4445448878518155	1.0
1.38631713	20.96080208	20.65904808	19.7837429	0.4945505614974038	1.0
1.55838811	21.8720417	22.48024178	22.37810135	0.608319591045432	1.0
1.43113565	21.76978874	21.88709068	22.14953232	0.5737665697072618	1.0
1.27900457	21.07164574	21.9617939	21.02113914	0.6937163814436152	1.0
1.35772467	21.40565681	21.98842239	20.93177032	0.4447720129272942	1.0
1.31194925	21.25991058	21.27562904	20.13374901	0.5992400054456383	1.0
1.41706467	21.73330879	21.77049065	21.45689774	0.5222049365467348	1.0
1.30218172	21.83456421	21.36310005	20.07988548	0.1885141454575581	1.0
1.34042156	21.23736572	21.35591316	19.99209595	0.7370674134760822	1.0
1.35031641	21.30785751	21.18741608	21.21294975	0.4002026792902741	1.0
1.32209516	21.83648872	21.01867867	20.62404633	0.3858489529624265	1.0
1.38895893	21.26130486	21.28162003	20.21940804	0.525862011478309	1.0
1.3432008	21.984972	21.86195946	20.82378006	0.645083578042815	1.0
1.35038173	21.88239288	22.10577965	21.51013947	0.6581908471405743	1.0
1.31471574	21.73706627	21.71299362	20.53847694	0.7313834589964918	1.0
1.7790761	21.81632805	21.11338997	21.08874512	0.3855286409249571	1.0
1.33275008	21.67119026	21.3040657	19.98276329	0.4521148412894685	1.0
1.28060389	21.76029968	21.48203659	20.37513924	0.6710348945607041	1.0
1.39522874	21.90754128	22.94039154	24.03729057	0.7092877252436871	1.0
1.27730954	21.12841606	21.45554543	21.20054626	0.7196288954956169	1.0
1.29897249	21.70097351	21.92563057	21.66815758	0.6759646396283409	1.0
1.3965075	21.90045166	22.04312706	20.9601326	0.6321810220011708	1.0
1.33984315	21.98350334	22.11441994	20.97621155	0.6060599858365542	1.0
1.28269935	21.86044502	22.14504242	21.38695908	0.7410900967399172	1.0
1.32679224	21.95435524	21.91000938	20.32611084	0.5649829088226703	1.0
1.2884624	21.60549545	21.47524643	21.32244682	0.1908383444762171	1.0
1.45709586	21.71587372	21.75883675	20.4983139	0.4637864716469577	1.0
1.35977638	21.1621685	22.00190353	21.46810913	0.1447301304882641	1.0
1.70385242	21.91173553	22.33670425	22.3116951	0.5779564794227435	1.0
1.34107602	21.38016319	21.31895447	20.21507454	0.4785414857826164	1.0
1.58030021	21.83870697	21.75376701	21.49416161	0.5647952656081551	1.0
1.74857688	21.86886978	22.10617256	21.73274231	0.5219352255099974	1.0
1.52964354	21.86707115	21.71265984	20.99697495	0.6339343055320543	1.0
1.46279395	21.9490509	22.25131035	21.6760025	0.6813311234736386	1.0
1.51901758	21.9578495	21.96873283	21.54175949	0.5166968109955083	1.0
1.41059995	21.26185989	20.32786179	20.16162872	0.4844983230854129	1.0
1.31997383	21.56925964	20.31269455	19.08796501	0.692483335342457	1.0
1.2988596	21.99437523	21.99774551	20.93585014	0.5442296095264739	1.0
1.64376521	21.84996796	22.02484894	21.57907295	0.6077145309380552	1.0
1.63871062	21.46673393	22.10403824	21.32490921	0.7203491215266644	1.0
1.34851968	21.99173927	21.18330383	20.57024384	0.2119064462694679	1.0
1.47885156	21.62015152	21.76499176	21.21177292	0.7385028907024137	1.0
1.33187699	21.91775131	22.20519447	24.00652695	0.442652520908249	1.0
1.55603909	21.80466461	21.95738411	21.62902641	0.4769251223283759	1.0
1.8692708	21.85356903	22.28915977	22.30095482	0.7115431228404525	1.0
1.37989044	21.82080269	21.82057571	21.4881897	0.5576632559954332	1.0
1.77319252	20.85391808	20.71671677	20.77781868	0.4877021946140581	1.0
1.30456197	21.38372231	21.2165432	20.28415298	0.6961919124322564	1.0
1.31684041	21.95373344	21.84353256	20.08415604	0.4966286811422317	1.0
1.38542819	21.85180092	21.90159035	20.8495903	0.6239489995337344	1.0
1.89452422	21.64044189	22.2881546	22.01424408	0.5582053401851526	1.0
1.33244634	20.6795063	20.64243126	20.08721161	0.3830099434936762	1.0
1.52062571	21.88654518	21.81968117	20.51066399	0.6011106542729964	1.0
1.27916753	21.90286636	21.96137619	21.53009033	0.5400392128974619	1.0
1.70042765	21.86672783	23.29547501	23.81870842	0.5554347455508744	1.0
1.5574708	21.97136116	23.78808212	22.49994469	0.555095378943353	1.0
1.28626668	21.67094994	21.64062691	20.55070686	0.7137592138280016	1.0
1.70227683	21.80689049	22.00240517	21.54225159	0.7192036133022022	1.0
1.60535121	21.55323219	21.66814804	21.11386681	0.6802722582125093	1.0
1.320225	21.13703537	21.06638336	19.85573387	0.6286213328700392	1.0
1.36709726	21.54568291	21.56899261	23.43750954	0.557701367444603	1.0
1.44423676	21.61409187	21.71076584	21.12050247	0.5080150788501914	1.0
1.66495502	21.75447845	21.87187004	21.51749611	0.6069978607382293	1.0
1.68488085	21.65474701	21.72569847	21.31992912	0.36033223060788	1.0
1.43841982	21.65642166	22.05655861	21.52661324	0.6712162905013233	1.0
1.32141256	21.79205132	21.50886154	21.09704208	0.3257633619171137	1.0
1.29100263	21.93753242	21.86001778	21.50246048	0.4158341623350304	1.0
1.62904	21.90331841	22.03294563	21.3140316	0.5695371211840644	1.0
1.36784172	21.58621788	21.41172981	19.99694252	0.5591894847116539	1.0
1.7570852	21.37934875	22.52532387	24.03774452	0.5395598409283895	1.0
1.29888391	21.89501381	21.93478394	21.09492111	0.5112067245593367	1.0
1.59598017	21.43619347	21.10339928	20.35112953	0.3656889188471501	1.0
1.35270464	20.86662865	22.5431881	19.99557495	0.4597224562466766	1.0
1.30280304	19.92790222	19.69817352	19.5174427	0.4223441439893987	1.0
1.31430912	21.84519958	21.36764526	24.29289436	0.6739172202239401	1.0
1.41121757	21.77856255	21.47549057	20.68151855	0.4557643586537004	1.0
1.95428491	21.87285042	21.78357124	20.39184761	0.6421118461855552	1.0
1.40694845	21.62651062	21.69181633	21.23411369	0.6099070989864319	1.0
1.49939978	20.08471107	19.97550392	18.53877449	0.5142501339340135	1.0
1.45495367	20.87789536	20.40591049	21.16590691	0.4947594389156421	1.0
1.59257114	21.46748924	21.57764244	20.43754959	0.3051147145420886	1.0
1.27657592	21.80441856	21.82120514	20.54791832	0.687343136819495	1.0
1.72071815	21.8948822	21.97723579	21.5067997	0.3231671564405311	1.0
1.38169086	21.00507927	21.31252289	20.50516891	0.6144088296415147	1.0
1.41803479	21.72442436	21.77460861	21.48119164	0.4720691255300053	1.0
1.28165233	21.57058716	23.41039848	23.35359383	0.7331337909937722	1.0
1.48785233	21.19779587	21.7176857	19.58657265	0.5004244685772266	1.0
1.37245691	21.77644157	21.76614952	20.16682816	0.5834291504386753	1.0
1.27918792	20.93464851	20.73662186	20.06396294	0.5898540339536027	1.0
1.2802279	21.98828316	22.05410004	21.78362274	0.5172353085625933	1.0
1.306898	21.47419739	21.10574341	19.92601395	0.1671622204653196	1.0
1.47809076	21.59667397	21.67819023	21.2965374	0.697977557529682	1.0
1.28684556	21.99591255	21.9310379	21.78997612	0.6332078922965235	1.0
1.38468421	21.09267044	21.18053818	20.68464088	0.3450911311769694	1.0
1.35372555	21.86977959	21.93432808	21.67101479	0.5183888843791254	1.0
1.30350304	21.16541862	21.25137329	20.35068703	0.7011385630543532	1.0
1.28040516	20.53651047	20.80365372	19.88955498	0.7373980059141674	1.0
1.35628724	21.98130608	21.9412365	21.5516777	0.3715511745949981	1.0
1.28051555	21.09123802	20.94510078	20.22819901	0.4335047855836176	1.0
1.3547951	21.97263527	22.01150703	21.44459534	0.3900106532656504	1.0
1.31279516	21.16581726	21.36268234	20.85585403	0.3529097175222044	1.0
1.49039161	20.50023842	20.105299	26.57688332	0.4711232185070347	1.0
1.30353808	21.27370834	21.31816483	20.12472725	0.1652968915787957	1.0
1.42865372	21.04143333	20.96228218	19.89321518	0.1652753520048063	1.0
1.29137111	21.51186371	22.2229538	21.76744652	0.4826162262479109	1.0
1.32132137	21.62114716	21.2114315	19.90850449	0.7000492154386662	1.0
1.32240403	21.60737991	21.66127586	21.27313423	0.6436557517311311	1.0
1.35803306	21.34051704	20.98087311	20.40580177	0.486553633804342	1.0
1.60592198	21.7994957	21.33380508	20.1391201	0.1414958353422277	1.0
1.28805315	21.15019608	21.04844093	19.8495636	0.6366288114620947	1.0
1.39976394	21.68155289	20.72616959	20.26660728	0.3332780037167767	1.0
1.78726947	21.09849358	21.57275009	21.94299316	0.6025138489244635	1.0
1.34493351	20.10601044	21.21704865	21.62666512	0.2338776918088862	1.0
1.41537297	21.94932747	20.31790543	20.85908508	0.4912364421718527	1.0
1.60905254	21.89924431	22.13012505	21.62932968	0.6024199957353574	1.0
1.42780876	21.7986908	21.65585327	20.66196823	0.5759050185652057	1.0
1.44601595	20.98886108	21.31332016	20.84961891	0.6713044499246488	1.0
1.4284476	21.56765175	21.68556976	20.463377	0.7403501077337916	1.0
1.54623544	21.75199509	21.86893845	21.40449715	0.4110432000117725	1.0
1.32148242	21.91596603	21.30565453	20.14467239	0.7078651881821778	1.0
1.41612971	21.76946831	21.73810959	20.98917961	0.571077698536777	1.0
1.65569139	21.97556686	21.77666092	20.77684212	0.1497243503169454	1.0
1.31323779	21.69387817	21.93181038	21.39632607	0.5540129766195827	1.0
1.35733151	21.82190514	21.9749012	20.88418961	0.4771634198667126	1.0
1.29189432	21.33542252	21.37669754	20.21824455	0.470679629044644	1.0
1.44100368	21.91814995	22.136549	21.28265953	0.3333572381959536	1.0
1.40483463	21.94472122	22.22538185	21.28817558	0.3951276216194141	1.0
1.32125127	18.74393654	18.26025963	18.75047684	0.6000912774491378	1.0
1.34961641	20.29869461	21.0131073	20.4170723	0.498457447867959	1.0
1.47528243	21.79786491	21.00792503	18.95545959	0.5266416082134538	1.0
1.61802375	19.31470299	18.89636612	18.82839012	0.4750255962255197	1.0
1.91570807	21.77036285	21.95788956	21.83215141	0.4909949311362886	1.0
1.33092487	21.07491684	21.83161926	21.73039436	0.4370965047400201	1.0
1.39149845	21.42969704	21.12750626	19.80689621	0.5937805957785103	1.0
1.31735623	21.98895645	22.38518524	20.97027969	0.610009223766137	1.0
1.32841873	21.71669769	20.99162292	19.63690758	0.5052642420048838	1.0
1.28068602	21.89150429	21.69923782	21.24751663	0.5538358580039561	1.0
1.28808296	21.31586075	21.11054802	20.0359745	0.6945235056557927	1.0
1.28928733	21.49467087	21.4715519	20.48364639	0.5081094711073286	1.0
1.33368397	21.91396904	22.96525002	20.89360428	0.1360087751608364	1.0
1.63394237	21.8938942	22.09626579	21.82847023	0.4664485167308118	1.0
1.28349078	21.95748901	21.61745071	20.30134964	0.4217231164672063	1.0
1.46336436	21.86420822	22.03351212	22.17669106	0.7366065449721466	1.0
1.95764458	20.73411942	22.31738472	20.85781479	0.5690629916982537	1.0
1.33191013	20.71204758	21.15029907	20.9601593	0.3975948048258013	1.0
1.28189361	21.94126511	22.15540504	21.01243973	0.5896958249306108	1.0
1.48219168	21.38920212	21.24424171	20.48753738	0.5950664836349442	1.0
1.41314709	21.15729523	21.1358223	20.67144966	0.1185079028777911	1.0
1.55714202	21.81690025	21.93966484	21.6685791	0.597486470776946	1.0
1.28609622	21.39578056	21.4980278	20.01298714	0.5947077067429453	1.0
1.47077358	21.09754372	21.14652634	20.02175713	0.590427101678855	1.0
1.32556474	21.93605232	22.63117981	21.25283432	0.5736432484318222	1.0
1.28009558	21.49713135	21.43042755	20.69323921	0.7406372722427389	1.0
1.41396821	21.52918816	21.47366333	20.05870628	0.7212138329625156	1.0
1.33264089	21.04526711	20.90213203	19.63569069	0.6929114383289458	1.0
1.65489101	21.62758255	21.70305824	21.39365768	0.6826361103319099	1.0
1.3195194	21.89161873	21.92289925	21.25994301	0.5958265558308437	1.0
1.3225311	21.97992516	21.85608101	21.48389816	0.545540021040047	1.0
1.34005618	20.74057579	20.78414154	20.17075348	0.7427680283202072	1.0
1.28151429	21.92235565	22.00146866	21.45118332	0.3848683245371479	1.0
1.31311882	20.49139595	20.89219475	20.50492096	0.5379426494783041	1.0
1.33810484	21.6602993	22.39400291	24.39372253	0.4919197153460488	1.0
1.32185876	21.98729324	22.43036461	21.80532646	0.5488115124995857	1.0
1.28306508	21.70320702	21.02433968	20.11693573	0.587997763450946	1.0
1.48909318	21.87969208	21.60978508	20.08228302	0.728528433641324	1.0
1.87712574	21.66976929	21.78774452	22.03256416	0.5328361899558197	1.0
1.53605568	20.63241768	20.81843567	20.38208961	0.4504149775491107	1.0
1.3075763	20.92040253	21.25035477	20.9584446	0.3955219803797932	1.0
1.38380301	21.73537064	21.60019112	22.96269417	0.6563059916969052	1.0
1.29961097	21.89194107	21.87255859	20.44693375	0.4702215196460956	1.0
1.43367326	21.92865944	21.92518044	20.98774529	0.6177855861722117	1.0
1.84845567	21.30692291	21.6831398	21.06509399	0.306884265339852	1.0
1.30810857	21.8017025	21.63893318	20.31169701	0.4020516707373359	1.0
1.39140558	21.65169525	21.46688461	20.50786591	0.6598138816264925	1.0
1.79448354	21.6622467	20.97853088	20.47948647	0.571968350642295	1.0
1.30419588	21.89737701	20.44129181	19.67184067	0.5015054641527308	1.0
1.31840861	21.26366043	21.51625443	20.06219292	0.7174340850846674	1.0
1.41493905	21.37087822	21.22216415	20.03446579	0.6435187679220297	1.0
1.39704049	20.82266426	20.64605141	20.00722313	0.156441106701602	1.0
1.28338826	21.68383598	21.35991859	22.30762863	0.7480485219735301	1.0
1.33740151	20.73381615	21.13900375	20.68480492	0.353341838117908	1.0
1.65623546	21.76941872	20.99640274	20.62598991	0.7097587959069636	1.0
1.31604421	21.69555092	21.69631386	20.83541107	0.704687682308764	1.0
1.30947614	21.56873894	21.60498428	20.70887375	0.5557723843901219	1.0
1.58402252	21.68414879	21.60917664	21.13751793	0.4965331973756072	1.0
1.2993741	21.88857651	21.41869545	20.29625702	0.3909478430377474	1.0
1.32708263	21.69763565	21.72307014	20.87678528	0.7424074632277567	1.0
1.28999329	21.4766674	21.24248123	19.43264961	0.4020439473879144	1.0
1.52372229	21.29707336	21.41657829	21.00214577	0.6737333466124972	1.0
1.5386939	20.7607975	21.88116264	20.58835793	0.6787203952575959	1.0
1.37223411	21.86117935	21.70695877	19.97906876	0.3039526950157638	1.0
1.41421485	21.97576332	21.66858101	20.23542213	0.3975529502869568	1.0
1.3067528	21.93019485	22.15616608	21.42997742	0.6967731476700102	1.0
1.42661321	21.93639946	21.30189514	19.35459709	0.5315334860378818	1.0
1.45431173	21.3603878	21.57081413	21.04988289	0.6648837452762673	1.0
1.29479742	21.80148125	21.64860535	20.42143631	0.4470649831892822	1.0
1.38797212	21.89607811	21.87914658	21.61703873	0.5086764728170539	1.0
1.34378517	21.73731422	21.74136353	20.88360214	0.5356639473174987	1.0
1.48891187	20.3813324	21.49400711	27.01567078	0.5430900490025911	1.0
1.28091407	21.62269211	21.92355347	21.33203697	0.6382549528023735	1.0
1.5085119	21.87711906	21.98604965	21.66546249	0.2953364406087612	1.0
1.39977944	21.94062233	21.99579048	21.65395355	0.5077819185047918	1.0
1.29591179	21.8148098	21.79294586	20.58461761	0.6030444203153827	1.0
1.49224496	21.74124146	23.02897263	22.223423	0.5718075195195174	1.0
1.75720441	21.79478073	21.85321617	21.36073875	0.5189356994262175	1.0
1.35600674	21.36020088	21.51723289	20.91347885	-0.0012713497954393	1.0
1.34823346	21.6780262	21.94270325	21.34514999	0.6531474216255267	1.0
1.423118	21.92889023	21.61971474	19.78559494	0.65019849531744	1.0
1.51222885	21.98795128	21.95324135	21.58490181	0.7347070382568638	1.0
1.42001379	21.76119614	22.27312279	20.54530716	0.6133935993676042	1.0
1.96728218	21.56773186	21.56930923	20.71309662	0.6695785254360466	1.0
1.67891312	21.79878807	21.98415947	20.61738014	0.4224888116636028	1.0
1.33154345	21.29098892	20.93549728	20.4044857	0.571647879586675	1.0
1.47239339	21.39492607	21.34018135	20.73232269	0.63417822153082	1.0
1.39019275	21.83015251	21.65687561	21.5703907	0.5498669979505411	1.0
1.34506083	20.60118484	20.67996216	20.14034653	0.534725442057635	1.0
1.7201786	21.39788628	21.26271629	20.28983498	0.6757589427571057	1.0
1.53064883	21.86676598	22.12921715	20.58247566	0.6971319823056454	1.0
1.31649876	21.6956768	21.35316086	20.62647057	0.6991542349103361	1.0
1.30892718	21.28211594	21.65300751	21.80677986	0.5349918957878661	1.0
1.33621716	21.67919731	21.86497307	21.07624626	0.4405720587028748	1.0
1.38887334	21.33184624	21.41194153	20.71105194	0.5339187996592984	1.0
1.3841449	21.66157722	23.35415268	25.00910187	0.3068703741916752	1.0
1.98560536	21.52964973	22.49961472	22.77573204	0.6987508557816322	1.0
1.29579043	20.64657974	20.8717823	20.35941696	0.6766765226578626	1.0
1.70927739	21.83086395	21.48108101	20.35673714	0.6391235725719107	1.0
1.52102005	21.95588875	23.28203583	20.97199249	0.6087125005265054	1.0
1.31034255	21.72530746	22.32536316	21.42429924	0.5362306912809599	1.0
1.45991838	21.66941452	22.15976524	25.31588173	0.4026782148469432	1.0
1.29241121	21.89979744	21.96280861	21.42841721	0.7026222229168941	1.0
1.65009093	19.88331032	21.00660706	20.33595657	0.4288904335416725	1.0
1.37987483	21.86455917	21.49809265	20.45633316	0.3610070626391176	1.0
1.30408859	21.75126266	21.71416855	21.19343376	0.5577397809871008	1.0
1.44054449	21.41036415	21.03430557	20.52503586	0.5097568825026809	1.0
1.49042952	21.99069023	21.89264107	21.74609566	0.3343403731794796	1.0
1.36003768	21.40241814	20.85771751	23.47844505	0.5871121571461636	1.0
1.30691266	21.89139557	23.39796829	22.41426277	0.7313231884857676	1.0
1.4151243	21.45463181	21.64723778	20.92354393	0.4290485099956971	1.0
1.31308866	21.64781952	21.88637161	22.09817886	0.6994514552954065	1.0
1.34319758	21.55882263	21.71296692	21.39779854	0.6154832221988146	1.0
1.5564065	21.92703247	21.77251053	20.66814995	0.4862956950809058	1.0
1.60236347	21.39217377	21.67913818	21.22442436	0.6714666776551381	1.0
1.28104174	21.90732002	21.67095375	20.32358742	0.437953060476679	1.0
1.2874701	20.44170761	20.47200966	19.64940453	0.5044105907585051	1.0
1.80162847	21.70842361	22.41145515	21.9152813	0.6363163733513619	1.0
1.39139569	21.81698418	22.16219521	21.57979202	0.3975427271752556	1.0
1.28567982	20.84715652	20.44579124	19.90006065	0.3968572699966503	1.0
1.28848553	21.86899376	22.28323174	21.34231758	0.3764256394574629	1.0
1.42375636	21.37929153	21.36818695	20.35782051	0.7381170416966844	1.0
1.66343176	21.95661926	21.90915298	20.48506927	0.5113213990000722	1.0
1.31412685	21.38116837	21.57651901	20.26379013	0.6702689676562656	1.0
1.64809597	21.55424118	21.77141571	22.03205109	0.6340222046063034	1.0
1.68827093	21.24251366	22.32715797	22.02783394	0.6145045703621006	1.0
1.30416536	21.72416306	21.95790291	20.97227478	0.5459290171192889	1.0
1.29873669	21.96451759	22.02219963	21.17438889	0.1873882499262696	1.0
1.47092831	21.80923843	22.05766678	27.34225464	0.5514545009450957	1.0
1.32663071	21.84362221	21.62414932	20.78474808	0.4134124439297598	1.0
1.35015452	21.04526329	21.13553619	20.97660065	0.511269498722441	1.0
1.32160616	21.87127495	21.90097809	20.97468185	0.6031357091286599	1.0
1.45201433	21.93720627	21.80819702	20.68133163	0.4905509161332022	1.0
1.64886022	21.97061539	21.5935421	21.63636398	0.5822067650808757	1.0
1.37036204	21.72536087	21.51725388	21.76698685	0.6820331295512313	1.0
1.61405671	21.30218124	22.35778618	22.61625099	0.6689734186554551	1.0
1.28792918	21.21416664	21.194561	20.68696213	0.31378839053598	1.0
1.40430093	20.85212708	20.96260834	20.26207924	0.4105368167281427	1.0
1.28118932	21.94450378	21.68255806	20.40034103	0.3628614444123217	1.0
1.36447465	21.96411133	21.6426239	28.22473526	0.4750466365547314	1.0
1.39956772	20.43293571	19.07368279	18.97732544	0.699985002077834	1.0
1.29117525	21.87394333	21.666399	20.79295731	0.3722612815205505	1.0
1.73698556	21.60109711	22.53827477	21.29567719	0.5252044091701354	1.0
1.30480385	21.98456764	21.77232742	19.79704475	0.4509240333829174	1.0
1.31565571	21.74676323	21.55033875	21.24905014	0.4674093908836935	1.0
1.34621	21.29630089	22.10419655	22.01546478	0.7146446175916414	1.0
1.63365376	21.4586277	21.66521645	21.35281181	0.5678399781139849	1.0
1.31587565	21.27981758	21.19630241	20.10614967	0.4954140252186872	1.0
1.65264142	21.98497581	22.08826828	21.66856956	0.7224332561164837	1.0
1.28232884	21.6080513	21.90395737	21.04135704	0.4440457510179161	1.0
1.40630043	21.6490097	21.63848686	21.1925602	0.726653285916944	1.0
1.28197658	21.23893166	21.52711487	20.56435585	0.5048538852169195	1.0
1.3782407	21.10815239	20.97309303	20.22835922	0.7077713435072632	1.0
1.55032063	21.14941788	21.45321465	20.83424377	0.6856956663011431	1.0
1.35741878	21.92484665	21.90073204	21.61368179	0.4942580315439702	1.0
1.36801851	20.7263546	21.39381409	20.31876945	0.744949628362636	1.0
1.29162157	20.4955616	20.57343674	19.91182327	0.6238729615881262	1.0
1.7764101	21.2436924	20.90324402	22.05427361	0.5156902988380252	1.0
1.35276282	21.38295937	21.33750343	20.16290283	0.5677490735727485	1.0
1.97712088	21.8024292	22.08501625	21.77699852	0.556084607595595	1.0
1.30421376	21.67325401	21.47719955	20.60173607	0.6176622851044916	1.0
1.96643925	21.85751534	21.77445602	20.99540329	0.6717449678807043	1.0
1.33455169	20.84906006	20.88115883	20.39267349	0.695978454278231	1.0
1.36499715	21.52868843	21.41070938	20.91047478	0.6258693888811813	1.0
1.33309042	21.99173164	21.96030045	20.99995041	0.7468892905156799	1.0
1.64014351	21.9911232	22.02340508	21.60655975	0.4778197699822256	1.0
1.37137091	21.49258423	21.00403595	21.24288559	0.6813262162750704	1.0
1.30306387	21.89616585	21.4326973	19.81433296	0.5014596055119074	1.0
1.40889704	21.72829437	21.69434357	20.6498394	0.7301639811577327	1.0
1.363379	21.92909241	21.7009716	20.51711273	0.5534082389259863	1.0
1.34689629	21.91451645	22.07874489	21.90496635	0.4399526334123504	1.0
1.29222453	21.00774002	21.20011902	20.10552597	0.7385559096719312	1.0
1.8913486	20.40240097	22.38344955	23.64700127	0.7226054028521465	1.0
1.46381664	21.92800903	21.81334877	24.83765221	0.4967749887472806	1.0
1.6686821	21.82939529	22.25555992	21.86467743	0.4700487596123487	1.0
1.38857222	21.94954109	22.00446701	20.98158264	0.6492825198874584	1.0
1.3159945	21.5845871	21.71959877	20.38594818	0.513726059591257	1.0
1.36869943	21.96266747	21.96888161	21.61566162	0.4701573170141912	1.0
1.3470937	21.08511734	21.09325981	21.35887527	0.5797789872359651	1.0
1.52104867	21.48780441	21.18486404	20.63234711	0.5243803957518797	1.0
1.43375587	21.27523232	21.56161308	20.16425896	0.4831968528837717	1.0
1.45833361	21.66287041	21.59949493	20.64144897	0.5238191184273726	1.0
1.47336149	21.0424633	21.4473896	24.16685867	0.5697150280241643	1.0
1.41377795	21.43158913	21.57213974	21.0536747	0.5467868422429198	1.0
1.54591465	21.01774597	21.40312195	21.2471962	0.6584141700206629	1.0
1.38388026	21.8891716	21.85853004	20.53894615	0.3893187113611563	1.0
1.33078229	21.97258377	21.43558502	19.65122604	0.5525629748430307	1.0
1.30960417	21.67469406	21.40979958	20.61763763	0.3727172678728797	1.0
1.90718424	21.92498589	22.72599983	22.58346939	0.6263161095255878	1.0
1.33849943	21.52067375	21.74113083	20.99825859	0.6982226356180038	1.0
1.279513	21.16609383	21.30678177	20.0737896	0.5741692090802865	1.0
1.45281827	21.8913784	21.7559166	21.00667381	0.7344135948588478	1.0
1.43651593	21.58398247	21.71902084	21.0723629	0.6785332309109355	1.0
1.5874002	21.31602859	20.76994133	21.31075668	0.7357832582343764	1.0
1.34862769	21.99328232	21.97678566	21.99107361	0.2484558506055745	1.0
1.5662123	21.29558754	21.69211388	21.67435837	0.7362955383406796	1.0
1.33754849	20.87607384	21.83356667	20.53572083	0.677078368887404	1.0
1.57431245	21.41540527	21.79200363	21.20586586	0.4144044974300326	1.0
1.39652693	20.86146164	21.05813599	20.54437828	0.6848153054752468	1.0
1.35679197	21.68531418	21.54170036	20.94120026	0.2265104856928173	1.0
1.34275484	21.8182106	21.93276787	21.44204903	0.6251826851994167	1.0
