CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-g	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-r	CONFIGURATION_1-PLANE_2-OBJECT_1-LIGHT_PROFILE_1-magnitude-z	WEIGHT
19.9501667	19.14626503	18.72225761	1.0
19.9454174	19.83610725	19.3750515	1.0
19.93165588	19.94182777	19.78416824	1.0
19.91459084	19.47784805	20.29157448	1.0
19.64408112	19.55591774	19.00254822	1.0
19.90532875	20.01411819	19.48101807	1.0
19.84169388	19.85736084	19.63004875	1.0
19.9192524	19.99335861	19.54375648	1.0
19.73505211	19.77466393	19.3064003	1.0
19.660923	19.44215584	19.83496094	1.0
19.42506218	19.6629715	19.14599228	1.0
18.89296532	19.01996422	18.42510223	1.0
19.53487778	19.25870514	19.09787369	1.0
18.11596107	18.85507965	18.00824356	1.0
19.67576981	19.40010643	19.00117683	1.0
18.55101204	18.73626518	18.32435226	1.0
19.6688385	19.87757874	19.4009552	1.0
19.87185669	20.0669899	19.22410011	1.0
19.98799896	19.71502304	18.1840992	1.0
19.69747353	20.41867256	22.03172684	1.0
19.95779991	20.08020973	19.16418076	1.0
19.86221695	19.76694107	19.32901573	1.0
19.35706139	18.50178337	18.41824532	1.0
19.33823967	19.32882309	18.93419838	1.0
19.80003929	19.80191612	19.42222977	1.0
19.27010918	19.74675941	19.19343376	1.0
19.14461899	19.24432564	18.91493416	1.0
19.69465256	19.38785553	18.72661591	1.0
17.7459774	17.95755005	17.8121109	1.0
17.59933853	19.36248016	19.42705345	1.0
19.98327827	19.62696838	18.47483253	1.0
17.53555107	18.09272194	17.59900665	1.0
19.94082069	19.99847984	19.72630882	1.0
18.65259743	18.61349106	18.13495827	1.0
19.84705162	19.9737072	18.41283989	1.0
19.83434868	19.98196602	19.67079353	1.0
19.88676071	19.96256447	19.67372894	1.0
19.89307785	20.03528786	19.89606476	1.0
19.68641281	19.7737751	19.31810951	1.0
19.89017487	19.89697456	18.8253479	1.0
19.76132393	19.72232819	19.43582344	1.0
19.04735947	18.63521385	17.89495087	1.0
19.54931641	19.3338604	18.33557701	1.0
19.94803429	19.55124092	18.26435852	1.0
19.79545975	19.77138519	19.34857941	1.0
19.80888939	19.75049019	19.52256966	1.0
19.94449806	19.74641037	18.45871353	1.0
18.83102226	18.77878952	18.19586372	1.0
19.79646301	20.86141586	21.58072281	1.0
19.93842697	19.83260155	19.57274628	1.0
18.89013863	20.41393471	20.14826965	1.0
19.53288078	19.42782402	18.27766418	1.0
19.04058838	19.12703896	18.35076332	1.0
19.12935829	18.92132378	18.23260117	1.0
19.95437241	19.8928299	19.31029129	1.0
19.55111885	20.20713425	20.4383316	1.0
19.89355469	19.77575493	18.74141312	1.0
19.72827148	19.88408852	18.24111938	1.0
19.91885376	19.97554398	19.42810249	1.0
19.71076584	19.95877647	19.48729324	1.0
19.66423416	19.54988289	18.3374157	1.0
19.69468117	19.31925583	18.19036293	1.0
19.08869743	19.17513847	19.14698792	1.0
19.7702198	19.4600563	19.06454468	1.0
19.71861839	19.43643761	18.040905	1.0
19.72955322	19.36684608	18.06840515	1.0
19.9111042	20.12416267	19.82077789	1.0
19.45494843	18.96948433	17.85925865	1.0
19.93559265	19.84445953	19.54481316	1.0
19.47710609	19.56395531	19.05238342	1.0
19.01177979	19.16092682	18.32800674	1.0
18.62096786	18.9518013	18.06422997	1.0
19.97854614	20.70043373	20.54641724	1.0
18.89259148	19.15254211	18.38537598	1.0
19.36533737	19.49728966	19.01591682	1.0
19.47517967	18.88531303	17.30812645	1.0
19.85682106	20.0004406	19.60984993	1.0
19.26058197	20.42925644	21.16713524	1.0
19.90240479	19.49317551	21.33955574	1.0
19.58296776	19.59553909	18.36894035	1.0
19.09277344	18.72264099	19.96277428	1.0
19.54716873	20.0349369	18.9700737	1.0
17.03483009	16.95670128	17.35282898	1.0
19.85242653	19.84972763	19.49486923	1.0
19.91890717	21.0767498	18.40533829	1.0
18.78472137	18.95099258	18.33658791	1.0
19.85279846	19.73609161	18.64686203	1.0
19.92502594	19.4672966	20.38277245	1.0
19.1391449	19.21626854	18.03755569	1.0
19.89756584	20.03557205	21.1356678	1.0
19.81117249	21.32229424	21.2949276	1.0
19.38620377	19.58898354	19.25779152	1.0
19.92353439	19.90247345	18.57499695	1.0
19.96667862	19.89061737	18.82617378	1.0
17.98838043	18.73667526	19.16790771	1.0
19.76435852	19.87310791	19.60163307	1.0
19.17407227	18.53471184	18.05711937	1.0
19.26416206	19.31901169	19.09310913	1.0
19.98179245	20.71388245	20.4773159	1.0
19.58242989	20.84507561	20.53697777	1.0
18.35422134	18.77010345	17.91140938	1.0
19.74024391	19.72719002	19.06650162	1.0
19.90286636	19.36162949	17.43888283	1.0
19.92189789	20.2165966	19.79423904	1.0
19.97471809	20.04357719	19.0964756	1.0
19.91245461	19.78332138	18.33737373	1.0
18.72098351	18.78020668	17.91931725	1.0
19.78739357	19.59588623	18.4709301	1.0
19.75640488	19.77858162	18.64975166	1.0
19.97798538	20.27194595	19.0489521	1.0
19.66768837	19.05797386	17.71853256	1.0
19.57179451	20.21941566	18.88156128	1.0
19.9229908	19.81169701	18.5550499	1.0
19.26844025	19.49148369	19.13869858	1.0
19.50555229	19.71921158	19.62066269	1.0
19.96399879	19.77787781	19.4104557	1.0
19.04839897	19.29353333	18.72221375	1.0
19.69713211	19.82502365	18.87805557	1.0
19.62076378	19.73664856	19.20748711	1.0
18.80627823	19.03546715	18.37255669	1.0
18.61121178	19.15015984	18.0397644	1.0
19.31085014	19.59974289	18.86853981	1.0
19.85599518	19.68381882	18.43327332	1.0
19.95150948	20.0819149	19.55694389	1.0
19.52375793	19.83901978	19.30181313	1.0
19.65613174	18.80314827	18.90613747	1.0
19.97855949	19.69819641	17.99644089	1.0
18.85624313	18.78651047	17.57763481	1.0
19.82049179	19.54754257	18.62915039	1.0
19.55574989	19.44837952	18.49786568	1.0
18.94229507	19.26514244	18.87844086	1.0
19.89994049	19.8687191	18.75990868	1.0
19.93440628	19.50522423	18.32766724	1.0
19.94185257	19.89151382	18.60757637	1.0
19.91269493	20.06029701	19.71960449	1.0
19.58839989	19.75685883	18.54940796	1.0
18.56046295	18.62306595	18.01012993	1.0
19.21723175	19.29789162	18.59223747	1.0
19.40424538	19.69255257	19.00392723	1.0
19.64647293	19.4273777	18.56431198	1.0
19.99799538	19.93519211	19.47694206	1.0
18.63801765	18.8253994	18.47079659	1.0
19.6817112	19.95168495	19.53596497	1.0
19.94728851	19.68338776	18.52565384	1.0
19.56275368	20.31799126	19.14503288	1.0
19.71172333	20.07308197	19.70099258	1.0
18.85819817	18.77344704	18.37824249	1.0
19.17383385	19.19587898	18.66404724	1.0
19.44057083	19.57738304	18.87820816	1.0
19.99037552	19.84461403	18.65626144	1.0
19.12823868	19.15385818	18.36000252	1.0
18.84063148	18.76920891	18.08072853	1.0
19.7980957	19.258461	18.48316765	1.0
17.93055916	17.8339119	17.7895031	1.0
19.53373146	19.53366089	18.12280083	1.0
19.61772728	19.76690292	18.30620956	1.0
19.5838623	19.9185524	21.58814812	1.0
19.42299461	19.54073524	19.25802803	1.0
19.43047142	19.50439644	18.37557602	1.0
19.54648781	19.57799911	19.21933365	1.0
19.83772087	19.62724304	19.01084709	1.0
18.90393066	18.99491119	18.15300751	1.0
18.83838081	18.87304115	18.02265358	1.0
19.8487854	19.73887062	18.73598671	1.0
19.93524933	20.15996361	18.90910149	1.0
19.50704765	19.6419735	18.77729797	1.0
18.73694801	19.37665176	20.45446777	1.0
19.81507301	20.20085144	19.56338692	1.0
19.19961166	19.32743263	18.47891045	1.0
19.64318085	19.30550194	24.23424721	1.0
19.99031067	21.24969673	20.40106392	1.0
18.73984718	19.18300438	18.47959137	1.0
19.7801857	19.59197044	18.68517685	1.0
19.47431755	19.18750191	19.43949699	1.0
19.66297722	19.65445518	19.19949913	1.0
19.82773018	18.59502983	18.94616318	1.0
19.92251015	19.53887939	19.28132057	1.0
19.55683517	19.77252579	19.78150368	1.0
19.79391289	19.8556881	19.13426781	1.0
19.88615799	19.67526054	18.44479561	1.0
18.22769928	19.45900536	20.72463036	1.0
19.44379997	19.71220016	18.89458656	1.0
19.96940994	20.09353065	19.54667473	1.0
18.05109978	18.82943726	18.71549606	1.0
19.83928299	20.68935013	20.87306023	1.0
19.19602013	18.86649323	18.37987518	1.0
18.53218651	18.81398964	18.11511993	1.0
19.26273727	19.34110451	18.0489006	1.0
19.34267616	19.13027191	17.90846062	1.0
19.07040024	20.86863708	20.93062592	1.0
18.66850471	18.6719799	18.23757744	1.0
19.99775696	19.62896729	18.175354	1.0
19.04721832	19.20839691	17.4539566	1.0
19.91913605	18.94506264	21.90360069	1.0
19.93211555	19.48874474	21.99059868	1.0
19.96656418	20.08891106	19.05977631	1.0
19.92899323	20.45183372	20.21052742	1.0
19.86454582	20.11642075	19.77990913	1.0
19.37957001	20.61901665	19.46670151	1.0
19.88083076	19.32582474	18.21377754	1.0
19.67164803	19.92071152	20.83399773	1.0
19.74392891	19.90496254	19.59985542	1.0
19.99206543	19.92284203	18.72528839	1.0
19.62980843	19.90503311	18.94866371	1.0
19.70524406	19.80588722	18.30618858	1.0
19.89518356	20.07471848	19.57276726	1.0
19.77552414	19.43458176	18.07339096	1.0
19.0351181	19.16945457	18.6085434	1.0
19.70430946	19.7280674	18.87844658	1.0
19.4256382	19.6229496	19.33804703	1.0
19.36133957	17.65774727	16.38666916	1.0
19.30048752	20.04011154	20.39134789	1.0
19.7439003	20.98761559	20.75266075	1.0
18.53805923	18.79854012	17.77500534	1.0
19.72189331	19.58019257	18.68604279	1.0
18.79232788	19.17473412	19.27592659	1.0
19.18401909	20.58435059	20.18211555	1.0
19.91612434	19.9094677	18.56213951	1.0
19.02531052	19.29202461	18.83174324	1.0
19.35771561	19.22291374	17.83162308	1.0
19.7102375	20.04314423	19.11911392	1.0
19.33976746	20.15958405	18.95594978	1.0
19.96121597	20.07196617	19.64374542	1.0
19.95512581	20.27738762	19.61293411	1.0
19.95625877	19.84165955	18.08684349	1.0
18.54342651	17.28612709	17.34034348	1.0
19.97138596	20.08932877	20.30350304	1.0
19.11165237	20.54853058	20.52230644	1.0
18.74986839	18.06501961	20.25692749	1.0
19.8837719	19.75434303	17.98092079	1.0
18.77140427	19.00988388	18.5260849	1.0
19.30326653	19.58182907	18.59566689	1.0
18.71827888	18.76649857	18.21912193	1.0
19.85609818	19.32510757	18.95270348	1.0
19.81406403	19.95578194	19.14571381	1.0
19.92664146	19.82489204	18.31311607	1.0
19.98634338	20.44058037	19.893713	1.0
16.89193916	17.99187469	17.06497383	1.0
19.30081177	19.28689003	17.79257202	1.0
19.96504402	19.46730995	18.35507011	1.0
19.66619682	19.8349781	18.62816811	1.0
19.83795929	19.56432533	19.00412941	1.0
19.59049606	19.46836281	17.96660233	1.0
18.3776226	19.47683907	20.70588303	1.0
19.90784645	20.0784874	19.19724464	1.0
19.35784531	20.35547638	19.12512779	1.0
19.68095779	19.75707436	20.69460297	1.0
19.82474136	19.17649269	23.14811897	1.0
19.94321442	18.22819138	18.16459084	1.0
19.21272087	19.96664238	20.75897026	1.0
19.70170021	19.11184883	18.47701073	1.0
19.90805626	19.94711304	19.17123604	1.0
19.91716385	19.62747383	18.46068001	1.0
19.83197403	19.86670494	18.67033386	1.0
19.11055183	19.59452057	19.94691467	1.0
19.95775986	19.65063095	19.06945229	1.0
19.64708519	19.58164406	19.25017166	1.0
19.67738152	19.41141319	18.00521278	1.0
19.87210846	20.00318718	19.69785881	1.0
19.92131424	20.33314323	20.00788116	1.0
19.4127903	19.56540108	18.78697777	1.0
18.96604729	19.18334198	18.77572823	1.0
18.88572121	18.87786865	18.1474781	1.0
19.96526718	19.66111946	18.6975174	1.0
19.86923409	19.87872887	18.58728218	1.0
19.92949486	20.07361984	18.2560482	1.0
19.95547104	19.89582443	18.54060555	1.0
19.62136269	19.86964417	19.3915081	1.0
19.707407	19.46729088	17.82938766	1.0
19.83149147	19.80608749	18.48488045	1.0
19.94940567	19.80687904	18.97366333	1.0
19.27570915	20.69210434	19.9856472	1.0
19.84360504	20.06186485	21.59735298	1.0
16.64198875	18.56095314	17.47311401	1.0
19.96404839	20.33031845	20.13175964	1.0
19.78295708	18.6625061	17.44137001	1.0
19.95367241	19.34576035	19.71352196	1.0
19.57074738	20.33912277	19.45383835	1.0
19.72610474	19.6594944	18.26445961	1.0
19.80362701	19.45086288	19.50498581	1.0
19.87733841	19.78997231	19.41369057	1.0
18.10461617	17.63635826	17.75839424	1.0
19.23327446	18.86270332	17.42691612	1.0
19.44857025	19.41174316	18.67286873	1.0
18.91453743	18.96872139	18.47499847	1.0
19.97554398	19.69731903	18.20873833	1.0
19.30402946	19.37274361	18.48049545	1.0
19.75530434	20.01153946	19.72344589	1.0
19.89727211	19.97793961	19.41814041	1.0
19.4218998	19.48050308	18.37634277	1.0
19.9393177	19.72333717	18.50706863	1.0
19.72564125	20.5308876	19.84815979	1.0
19.77835655	19.8820076	19.22085381	1.0
19.97553253	19.9066906	18.58970261	1.0
19.94966507	20.10150909	19.12797165	1.0
19.87246513	19.89676285	19.58139038	1.0
19.82128525	19.73020172	18.57005692	1.0
19.84996223	19.60652924	17.81907463	1.0
19.88827896	20.0027771	19.40831184	1.0
19.80946732	19.93691254	18.72671127	1.0
18.56993866	18.0762291	17.97892952	1.0
17.67544746	17.27622986	16.6730442	1.0
19.19109535	18.93898773	19.25211716	1.0
19.89616394	20.10430527	20.06515694	1.0
19.64322281	19.14060783	18.40685844	1.0
19.73433685	19.44224548	18.77383232	1.0
19.6386528	19.27303123	18.04223251	1.0
19.43052483	19.60746193	19.00966644	1.0
19.54852867	19.48692513	18.92398453	1.0
19.95084953	19.95783043	18.42193413	1.0
19.74846649	20.05855751	19.17361259	1.0
19.3224678	19.0718689	19.51599312	1.0
18.69180489	19.29546547	20.10097122	1.0
19.53811836	19.57280731	19.06001472	1.0
19.96122551	19.71620178	18.40540504	1.0
16.96552849	17.93649673	18.95510483	1.0
19.6793766	19.63526154	18.56987381	1.0
19.91809082	20.322155	19.42277718	1.0
18.80701637	20.41452599	19.24292183	1.0
19.91004372	19.63677788	19.53797531	1.0
19.87427711	19.47370338	18.06889725	1.0
19.22167778	19.19926071	19.22282982	1.0
18.42321205	18.97130203	19.52277946	1.0
19.32283401	19.37229538	17.93233681	1.0
19.40194702	19.55190468	19.02178001	1.0
19.31025505	19.52384186	18.93967247	1.0
19.17611885	19.7062912	19.56035233	1.0
19.85864639	19.7200222	18.55654907	1.0
19.92004395	20.10147476	19.55822563	1.0
19.76275444	18.87625504	18.19284821	1.0
18.65485764	19.0474453	18.32663155	1.0
19.3597393	19.31487083	18.01920319	1.0
19.90910149	19.85137749	21.55573654	1.0
19.80104256	19.51573944	20.30493164	1.0
19.32927895	19.31624794	19.46238327	1.0
19.64270973	19.79914284	18.96711922	1.0
18.76640129	18.54662704	18.52273941	1.0
19.95330811	20.09148598	19.76216125	1.0
19.78247261	18.30978203	19.36754608	1.0
19.82750893	19.46801949	20.29237747	1.0
19.74094391	20.00326538	19.34152603	1.0
18.05134964	18.00078583	16.99129295	1.0
19.3070507	19.62095642	19.16488457	1.0
19.739254	21.39291763	20.4038868	1.0
19.99748039	19.728405	19.59024429	1.0
15.836364750000001	15.529747010000001	15.802659989999999	1.0
19.78822899	19.83856201	19.45353508	1.0
19.95987701	19.86086655	18.5723362	1.0
19.23498726	18.66233444	17.39279556	1.0
19.86423683	19.81799698	18.88365173	1.0
19.89658356	19.81403351	19.49968338	1.0
19.9946022	19.64722824	18.73444557	1.0
19.67966843	20.26837921	19.52419662	1.0
19.64964676	20.95207787	21.22306824	1.0
19.97535324	20.09444237	19.82296181	1.0
19.38402176	20.35527802	19.83029175	1.0
19.16764259	18.96200752	20.19415855	1.0
19.69239044	20.50491333	18.74938774	1.0
19.76455116	19.76241875	19.33257484	1.0
19.97763252	20.47003365	19.87479401	1.0
19.64643097	20.48096085	20.3018856	1.0
17.17319679	16.68643761	16.27185249	1.0
19.28158379	18.05939484	17.99526024	1.0
19.39370537	19.41223717	19.48001289	1.0
19.97512436	20.07154655	19.62333679	1.0
19.67013168	19.61709404	19.29219818	1.0
18.62436485	18.78735733	18.42213821	1.0
19.96067429	19.8801403	18.63503075	1.0
19.20858192	18.93853569	17.54557228	1.0
19.4432373	19.33029366	19.02439499	1.0
19.48617935	19.53932953	18.99517822	1.0
19.40760994	19.35816765	18.04403114	1.0
19.98348427	19.87560272	18.82156754	1.0
19.67480469	21.32741356	21.19490814	1.0
19.66661644	19.72997665	18.56035423	1.0
19.23039055	19.2901001	18.93604851	1.0
19.81786537	20.20277214	19.80368996	1.0
19.90368843	19.87833595	19.63008308	1.0
19.97523689	20.24155807	20.11489296	1.0
19.73229408	19.84740829	19.5130558	1.0
19.56188202	19.70621681	18.92171669	1.0
19.60352707	19.74137688	19.35226631	1.0
19.94874191	19.82843971	18.53902245	1.0
19.62664795	19.61127472	19.49073601	1.0
17.51774216	16.91794205	19.40771103	1.0
19.98829651	19.95445633	19.34367752	1.0
19.87179947	20.04592896	19.51991653	1.0
19.64426422	19.91393852	19.50918579	1.0
19.98644066	19.94307899	18.35393715	1.0
19.75713348	19.91363907	18.75868416	1.0
19.97303772	19.87393951	18.59446716	1.0
19.48983383	19.25109863	18.31476784	1.0
18.86716843	18.88209343	18.47119331	1.0
19.98415947	20.05405426	19.40307808	1.0
18.76758575	19.03014565	18.14287376	1.0
19.4787693	19.61544609	18.55088425	1.0
19.8903389	20.06061363	20.11486816	1.0
19.50633049	19.55463791	18.51878357	1.0
19.78723907	19.90903854	19.75104332	1.0
19.81090736	20.06247711	18.51392174	1.0
19.78878784	19.62417221	18.07793045	1.0
19.06485558	19.14097404	18.67998123	1.0
18.64523125	18.61503029	18.02295113	1.0
19.75881195	21.18547249	18.93127441	1.0
19.34842682	18.98780251	17.06643867	1.0
19.90463257	20.3788662	20.2287674	1.0
19.85285378	19.79469681	18.50732994	1.0
19.94017601	20.02676773	19.66272545	1.0
19.77009201	20.50210762	20.01407433	1.0
19.78052139	20.3119812	18.2895031	1.0
19.78515434	19.23940277	17.83504868	1.0
19.94762802	19.89962196	19.62201309	1.0
19.08817863	19.96377563	18.82411003	1.0
19.45433426	19.25758553	18.0617218	1.0
18.69018173	18.65135002	18.37112427	1.0
19.98944664	20.04813004	18.72326851	1.0
19.89304543	20.06394005	19.8515892	1.0
19.6336174	19.75535202	18.34218979	1.0
19.56812668	20.44483948	18.7506485	1.0
19.77465248	20.04323769	18.20120239	1.0
19.82069016	20.36676025	18.85980797	1.0
18.14733315	17.39232254	17.55331039	1.0
19.52000237	19.44572258	18.39667892	1.0
18.85590363	19.02157593	17.70851517	1.0
19.75421333	19.69526291	18.47545815	1.0
19.94087982	19.60700226	18.39175034	1.0
19.74292946	19.96974945	20.08561516	1.0
19.98698044	20.17140007	20.40159416	1.0
19.47229767	19.42515945	18.71856117	1.0
19.23581123	19.50672722	19.2191906	1.0
19.28979683	18.9311924	16.84734344	1.0
19.45759773	19.42315674	18.29427147	1.0
19.92497826	20.21390915	19.48673439	1.0
19.47222137	20.19150734	20.18103218	1.0
19.35824394	19.48629379	19.08112717	1.0
19.71175575	19.67773056	19.45190239	1.0
19.79779816	19.75151253	20.27459145	1.0
19.30148315	21.2752533	20.86218262	1.0
18.83747673	18.55158234	17.86044693	1.0
18.94001007	19.15963173	18.61147499	1.0
19.05813026	19.38147354	18.94343948	1.0
19.77539062	19.37830353	18.48992157	1.0
19.74548721	20.05906677	19.60186386	1.0
18.6574688	18.00611877	16.61994743	1.0
19.82244492	19.65647125	19.43181038	1.0
19.98682594	19.94703293	19.64724731	1.0
19.7058506	19.71696091	19.43795967	1.0
19.88625145	19.8927269	19.57011223	1.0
18.70619392	19.19346428	17.95051575	1.0
19.83040047	19.64270592	19.25769043	1.0
19.99689102	19.48345375	19.15376091	1.0
19.53604698	19.60034561	18.45071602	1.0
18.4345932	18.33917046	18.73589134	1.0
19.86390877	20.16476059	19.06756401	1.0
19.97986984	19.90520287	19.64217567	1.0
19.68370438	19.87450981	18.79104424	1.0
19.99847221	20.48901939	21.23707962	1.0
19.07838821	18.68790817	20.57616806	1.0
19.19618988	19.62561607	19.19156456	1.0
18.8882637	19.08710289	18.45748329	1.0
19.54053307	19.57446861	18.57561684	1.0
19.29357719	19.43819046	18.57348633	1.0
19.77613449	19.72603989	18.25950623	1.0
19.86439705	20.04868317	20.50389862	1.0
19.31018639	19.70483017	18.92546082	1.0
18.69229698	18.75876236	18.46016121	1.0
19.48584366	19.26282883	18.25270844	1.0
19.66732025	18.49533463	17.63500977	1.0
19.9937439	19.79508209	18.69499207	1.0
19.77886772	19.98629761	18.46611404	1.0
19.93427467	19.84483528	18.64619827	1.0
19.83349419	19.86315918	18.75640869	1.0
19.6012516	18.7769928	18.44253731	1.0
19.76946449	19.76957893	18.53994751	1.0
19.88262939	19.85130119	18.92153168	1.0
18.77088547	19.22952271	18.69577026	1.0
19.94290543	19.80537987	19.90726089	1.0
19.4941349	19.95439339	20.23902702	1.0
19.71359444	19.69174767	19.01291656	1.0
19.8465271	19.59618378	18.17136765	1.0
19.99622917	20.1930809	19.10782433	1.0
19.86252213	19.97997093	19.92009926	1.0
18.82686043	18.51223564	18.20579338	1.0
19.79851151	19.91805267	19.86386108	1.0
18.39878654	19.03793335	19.06653023	1.0
19.16261673	18.98283005	18.22472954	1.0
18.79846001	18.63401604	17.31108665	1.0
19.56370926	19.5737648	19.1807003	1.0
19.60286522	19.92084694	19.83036232	1.0
19.55262756	19.81969261	19.23169327	1.0
19.29207802	19.11745262	18.68891907	1.0
19.60242081	19.54690552	19.19690704	1.0
19.80494308	20.1133709	18.71191406	1.0
18.63978958	18.75407028	18.07035065	1.0
17.64593506	19.2216053	19.33275986	1.0
19.92286873	19.98161507	19.61890411	1.0
19.14318657	19.34825897	18.8431778	1.0
18.28121567	18.32505417	18.36685562	1.0
19.75753021	20.19563866	18.36734772	1.0
18.92104912	18.9239006	17.98018837	1.0
18.00893974	18.38093376	19.39889908	1.0
19.61164665	19.79623032	18.75423622	1.0
19.45368004	19.85835648	19.14378929	1.0
19.80257034	19.96852303	19.50247574	1.0
19.59429741	20.01631737	19.49741173	1.0
19.7951355	20.11984062	19.58385849	1.0
19.9781971	19.73865318	18.75805855	1.0
19.27779388	19.44569206	19.01510811	1.0
19.76868629	19.75461388	18.17796707	1.0
19.94831276	19.47068405	17.57974625	1.0
19.43655586	19.61804581	18.98000908	1.0
19.01323318	19.73039436	19.30431175	1.0
19.5728569	19.59162331	19.13138008	1.0
19.80050087	19.5471859	18.22113991	1.0
19.76527214	19.63214302	18.3459816	1.0
19.93021965	20.11737061	18.89118576	1.0
19.9344902	19.49063301	18.26334763	1.0
19.64110947	19.40801811	18.13134193	1.0
18.83232117	18.633255	18.19389534	1.0
19.96672058	19.8893795	18.70684433	1.0
19.84090042	19.63018799	20.32434654	1.0
19.82694244	20.8692646	21.75411797	1.0
18.40089035	19.35528564	22.63916397	1.0
19.60407829	19.50177956	17.86578369	1.0
19.6022625	18.21526718	23.02242279	1.0
17.68261528	17.585392	17.36848068	1.0
19.94722557	20.06565666	19.46056557	1.0
19.64638138	19.82193756	19.36525536	1.0
18.83842087	18.99687004	18.31939316	1.0
19.84064293	19.32487106	18.48191643	1.0
18.77000809	19.16263199	16.88658142	1.0
19.25540733	19.55399132	21.03683281	1.0
19.79717445	20.13679123	19.32749367	1.0
19.82496262	19.72636414	18.67679977	1.0
19.94755554	20.35599327	18.41194534	1.0
19.74438477	19.6329689	18.43654823	1.0
19.90812874	19.9656601	18.8249836	1.0
19.48618507	19.41858864	19.05753517	1.0
18.63570213	18.72924614	18.01476479	1.0
18.74450493	18.72716331	18.09922218	1.0
19.53393555	19.66589165	19.16132164	1.0
19.39788437	19.51743698	19.28994179	1.0
18.5430584	17.96419144	17.58001328	1.0
19.14646339	19.54999733	19.64405251	1.0
17.9310379	17.49370003	17.48503304	1.0
19.97211456	19.98107147	19.64991188	1.0
19.87949753	19.82473755	19.55040932	1.0
19.58065796	19.89235878	19.197258	1.0
18.79866219	18.73621178	17.96978188	1.0
19.45335007	19.64271927	19.32234192	1.0
19.71743965	19.1826725	18.27920723	1.0
19.77531433	19.80452728	19.53428841	1.0
19.98847961	20.11618805	19.84299088	1.0
19.00970459	19.02482033	18.57170105	1.0
19.8047657	19.93567276	18.88772774	1.0
19.26862144	18.81259727	19.40394592	1.0
18.78919601	18.58566856	16.9824276	1.0
19.12248993	19.32598305	18.65246201	1.0
19.99424171	20.53816032	20.01514626	1.0
19.92424393	20.24768257	19.29094315	1.0
19.73794556	19.72066116	19.44017982	1.0
19.31612968	19.31532478	17.96847725	1.0
19.61731148	19.48230934	20.48589706	1.0
19.99938583	20.02142906	19.8119812	1.0
19.14294815	20.00264931	19.86931419	1.0
18.85291862	19.07719231	18.55448723	1.0
18.9381752	18.96697426	18.29146004	1.0
19.94954491	19.38529778	18.14806175	1.0
19.95616722	19.99383736	19.60570145	1.0
19.96225357	20.18089294	19.936306	1.0
19.98357582	20.02932739	19.6201725	1.0
19.62074661	19.78696632	19.29486847	1.0
19.63568497	21.23862839	26.61969948	1.0
19.69398117	19.73041344	18.63199997	1.0
19.80403519	19.94739532	19.28351021	1.0
19.95375252	20.11992264	18.69037247	1.0
19.9864254	19.7837429	18.86667442	1.0
19.13329697	19.29561234	18.6582222	1.0
19.97799492	20.05774689	19.54088402	1.0
19.81117058	19.98756409	19.62998962	1.0
19.66007042	19.82620811	18.21644211	1.0
18.741745	18.73249817	18.19241524	1.0
19.8734169	19.90929222	19.38493156	1.0
19.74058151	19.53672791	19.13021278	1.0
19.76591873	19.90368462	19.54672623	1.0
19.78494835	20.44424438	20.2762394	1.0
19.72351265	19.75320625	19.47361565	1.0
19.93781853	20.05655479	19.70802879	1.0
19.98490334	19.98759842	19.54991913	1.0
19.94527626	19.8825531	19.60176849	1.0
19.4737606	19.25351143	17.81359673	1.0
19.89562416	20.04501534	19.43330193	1.0
18.85103989	19.23670197	18.61944199	1.0
19.94326401	20.32014084	23.63424301	1.0
19.70046806	19.6905098	19.2705822	1.0
18.87259483	19.27066803	18.71642303	1.0
19.94085503	20.39019966	19.74007225	1.0
19.47371674	19.02994537	18.94362831	1.0
19.86735344	20.10003853	19.75626945	1.0
19.27691078	18.67819977	18.50676346	1.0
19.96329498	20.02775574	19.88468742	1.0
18.49536324	18.65674591	17.84835815	1.0
19.65507889	19.86917305	19.21749878	1.0
19.68989182	20.14707375	20.14770126	1.0
19.89215279	19.99281502	19.3877182	1.0
19.88998413	20.49150848	19.10930824	1.0
19.99912071	19.81200409	18.46329117	1.0
19.5372715	19.41084862	18.99716949	1.0
19.99161339	21.74081421	21.56698418	1.0
19.68735695	19.39982796	18.31431961	1.0
18.54470253	18.54213142	17.99934769	1.0
19.1450386	18.67229652	18.0051918	1.0
19.97594833	20.91566658	20.91865349	1.0
19.75936317	19.83722496	19.77397728	1.0
19.23348808	20.17313004	20.58767319	1.0
19.32883072	19.49798965	18.85370636	1.0
19.9927845	20.36437798	20.2500248	1.0
18.85428238	18.50437927	20.92463303	1.0
19.2122364	19.24266052	18.88378716	1.0
19.98274612	19.8409729	19.19813156	1.0
19.1512394	18.7284832	18.616045	1.0
19.85235405	19.97603989	18.66038132	1.0
19.5290451	19.5323658	18.01276588	1.0
18.88611794	19.42939186	18.77516556	1.0
19.77265739	19.97179031	19.25811195	1.0
19.53221321	19.67116356	18.54117775	1.0
19.96508408	19.90504456	18.3845787	1.0
18.74767303	18.73935127	18.26175308	1.0
19.88147354	19.736866	18.58792305	1.0
19.99547386	19.9960289	19.62456512	1.0
